EVTDESCPA.10224;With Antioch under pagan control once more, you could close down St Peter's Church and build a grand new pagan monument.;;;;;;;;;;x
EVTDESCPA.10225;With Antioch under Christian control once more, you could reopen St Peter's Church and tear down the pagan colossi.;;;;;;;;;;x
EVTDESCPA.10226;With Jerusalem under pagan control once more, you could close down the Church of the Holy Sepulchre and rebuild the old Temple of Jupiter.;;;;;;;;;;x
EVTDESCPA.10227;With Jerusalem under Christian control once more, you could reopen the Church of the Holy Sepulchre and tear down the Temple of Jupiter.;;;;;;;;;;x
EVTDESCPA.10228;With Alexandria under pagan control once more, you could close down St Mark's Cathedral and repair the damaged Pharos Lighthouse.;;;;;;;;;;x
EVTDESCPA.10229;With Alexandria under Christian control once more, you could reopen St Mark's Cathedral and assume control of the Pharos Lighthouse;;;;;;;;;;x
EVTDESCPA.10230;With Alexandria under pagan control once more, you could close down St Mark's Cathedral and assume control of the Pharos Lighthouse.;;;;;;;;;;x
EVTDESCPA.10231;With Alexandria under Christian control once more, you could reopen St Mark's Cathedral and assume control of the Pharos Lighthouse;;;;;;;;;;x
EVTDESCPA.10232;With Rome under pagan control once more, you could close down St Peter's Basilica and convert the Pantheon back into a temple.;;;;;;;;;;x
EVTDESCPA.10233;With Rome under Christian control once more, you could reopen St Peter's Basilica and convert the Pantheon back into a church.;;;;;;;;;;x
EVTDESCPA.10234;With Rome under pagan control once more, you could close down St Peter's Basilica and convert the Pantheon back into a temple.;;;;;;;;;;x
EVTDESCPA.10235;With Rome under Christian control once more, you could reopen St Peter's Basilica and convert the Pantheon back into a church.;;;;;;;;;;x
EVTDESCPA.10236;With Rome under pagan control once more, you could close down St Peter's Basilica and convert the Pantheon back into a temple.;;;;;;;;;;x
EVTDESCPA.10237;With Rome under Christian control once more, you could reopen St Peter's Basilica and convert the Pantheon back into a church.;;;;;;;;;;x
EVTDESCPA.10238;With Rome under our control, we could close the infidel's Pantheon.;;;;;;;;;;x
EVTDESCPA.10239;With Constantinople under our control, we could destroy the the infidel's temple.;;;;;;;;;;x
EVTDESCPA.10240;With Antioch under our control, we could destroy the the infidel's colossi.;;;;;;;;;;x
EVTDESCPA.10241;With Jerusalem under our control, we could destroy the the infidel's temple.;;;;;;;;;;x
EVTDESCPA.10242;With Mecca under our control, we could destroy the the infidel's mosque.;;;;;;;;;;x
EVTDESCPA.10243;With Media under our control, we could destroy the the infidel's mosque.;;;;;;;;;;x
EVTDESCPA.10244;With Paderborn under our control, we could destroy the Irminsul.;;;;;;;;;;x
EVTDESCPA.10245;With Paderborn under our control, we could destroy the Irminsul.;;;;;;;;;;x
EVTDESCPA.10246;With Jerusalem under our control, we could close down the Jewish Temple.;;;;;;;;;;x
EVTDESCPA.10247;With Etchmiadzin under our control, we could destroy the infidel's cathedral.;;;;;;;;;;x
disable_building_events;All dynamic building events will be disabled for the rest of the game.;;;;;;;;;;x
disable_cult_events;All cult events will be disabled for this character.;;;;;;;;;;x
vice_royalty_count;Castellan;;;;;;;;;x
vice_royalty_duke;Governor;;;;;;;;;x
vice_royalty_king;Viceroy;;;;;;;;;x
vice_royalty_count_female;Castellana;;;;;;;;;x
vice_royalty_duke_female;Governess;;;;;;;;;x
vice_royalty_king_female;Vicereine;;;;;;;;x
vice_royalty_county_of;Castellany of;;;;;;;;;x
vice_royalty_duchy_of;Governorate of;;;;;;;;;x
vice_royalty_kingdom_of;Viceroyalty of;;;;;;;;;x
vassalize_epirus;Vassalize Epirus;;;;;;;;;x
vassalize_epirus_desc;Offer the ruler of Epirus the once in a lifetime chance to submit to Byzantine control.;;;;;;;;;x
vassalize_trebizond;Vassalize Trebizond;;;;;;;;;x
vassalize_trebizond_desc;Offer the ruler of Trebizond the once in a lifetime chance to submit to Byzantine control.;;;;;;;;;x
EVTNAMEPA.10252;The Bulgar Conquest;;;;;;;;;x
EVTDESCPA.10252;Historically, the Bulgarians did not conquer Sofia and Naissus until 809, but with the Byzantine Empire busy with the Abbasids and Khazars, it might be a good idea to take the cities. The Byzantines won't be busy forever, and the Slavic tribals, especially the Serbians and their allies, will turn their attention back to the Byzantine Empire eventually, so why waste a good opportunity? Your army is strong and well prepared, but will only fight if you command it.;;;;;;;;;x
EVTDESCPA.10254;With Etchmiadzin under our control, we could rebuild the holy cathedral.;;;;;;;;;;x
restore_visigothia;Restore the Visigothic Kingdom;;;;;;;;;x
restore_visigothia_desc;Restore the Visigothic kingdom.;;;;;;;;;x
k_visigoth;Visigothia;;;;;;;;;x
k_visigoth_adj;Visigothic;;;;;;;;;x
k_toledo;Toledo;;;;;;;;;x
k_toledo_acj;Toledo;;;;;;;;;x
d_theodoro;Theodoro;;;;;;;;;x
k_azerbaijan;Azerbaijan;;;;;;;;;x
k_azerbaijan_adj;Azerbaijani;;;;;;;;;x
d_shirvan;Shirvan;;;;;;;;;x
d_shirvan_adj;Shirvani;;;;;;;;;x
d_dniepr;Dniepr;;;;;;;;;x
arian;Arian;;;;;;;;;x
arian_DESC;Arians follow the teachers of the Berber bishop Arius (256-336), who rejected the Trinity and was later declared a heretic. The head of the Arian faith is the Arian Pope, who traditionally sits in Rome. Defining features in-game:\n§Y*§! Can create the Arian Papacy if Rome is controlled\n§Y*§! The Pope can grant divorces\n§Y*§! The Pope can grant the Invasion Casus Belli\n§Y*§! The Pope can Excommunicate Arian characters\n§Y*§! Arian rulers can set up Antipopes\n§Y*§! Arian Bishops may pay tax to the Pope rather than their secular liege;
k_arian;Arian Papacy;;;;;;;;;x
k_arian_adj;Arian Papal;;;;;;;;;x
title_arian_cardinal;Cardinal;;;;;;;;;x
expected_next_title_arian_cardinal;Expected Next Cardinal;;;;;;;;;x
expected_next_title_arian_cardinal_tooltip;This bishop is probably next in line for a Cardinalship when one becomes available.;;;;;;;;;x
best_candidate_title_arian_cardinal;My Best Cardinal Candidate;;;;;;;;;x
best_candidate_title_arian_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get appointed Cardinal by the Pope.;;;;;;;;;x
convert_to_spouse_arian;Convert to Arian;;;;;;;;;x
convert_to_spouse_arian_desc;The pillow talk of a spouse or concubine can be very persuasive. This White Christ does not sound very warlike though...;;;;;;;;;x
create_arian_papacy;Create the Arian Papacy;;;;;;;;;x
create_arian_papacy_desc;If I am pious enough and control Rome, I can appoint an Arian Pope to serve as the head of the faith in opposition to the vile Catholic Pope.;;;;;;;;;x
visigoth_arian_conversion;Covert to Arian;;;;;;;;;x
visigoth_arian_conversion_desc;With the Catholic Church in disarray, you could convert to Arianism.;;;;;;;;;x
lombard_arian_conversion;Covert to Arian;;;;;;;;;x
lombard_arian_conversion_desc;With the Catholic Church in disarray, you could convert to Arianism.;;;;;;;;;x
gothic_arian_conversion;Covert to Arian;;;;;;;;;x
gothic_arian_conversion_desc;With the Orthodox Church in disarray, you could convert to Arianism.;;;;;;;;;x
italian_hellenic_conversion;Covert to Hellenic;;;;;;;;;x
italian_hellenic_conversion_desc;With the Catholic Church in disarray, you could convert to Hellenism.;;;;;;;;;x
greek_hellenic_conversion;Covert to Hellenic;;;;;;;;;x
greek_hellenic_conversion_desc;With the Eastern Church in disarray, you could convert to Hellenism.;;;;;;;;;x
byzantine_flag_decision;Reset Realm Flag (Eagle);;;;;;;;;x
byzantine_flag_decision_desc;Use this to trigger the flag changing event again.;;;;;;;;;x
roman_flag_decision;Reset Realm Flag (Eagle);;;;;;;;;x
roman_flag_decision_desc;Use this to trigger the flag changing event again.;;;;;;;;;x
fraticelli_DESC;The Fraticelli (Little Brethren) is a Catholic heresy that originated in the Fransiscan Order of monks. It is devoted to poverty and asceticism - especially for men of the cloth. Fraticelli heretics are violently opposed to Church wealth and displays of opulence. Defining features in-game:\n§Y*§! Can create the Fraticelli Papacy if Rome is controlled\n§Y*§! The Pope can grant divorces\n§Y*§! The Pope can grant the Invasion Casus Belli\n§Y*§! The Pope can Excommunicate Fraticelli characters\n§Y*§! Fraticelli Bishops may pay tax to the Pope rather than their secular lieges;;;;;;;;;x
k_ravenna;Ravenna;;;;;;;;;x
k_ravenna_adj;Ravennese;;;;;;;;;x
k_carthage;Carthage;;;;;;;;;x
k_carthage_adj;Carthaginian;;;;;;;;;x
k_cordoba;Cordoba;;;;;;;;;x
k_cordoba_adj;Cordoban;;;;;;;;;x
d_pushtigban;Pushtigban;;;;;;;;;x
d_pushtigban;Pushtigban;;;;;;;;;x
d_paladins;Imperial Paladins;;;;;;;;;x
d_paladins_adj;Paladin;;;;;;;;;x
d_alexandrian_fleet;Alexandrian Fleet;;;;;;;;;x
d_syrian_fleet;Syrian Fleet;;;;;;;;;x
k_macedon;Macedon;;;;;;;;;x
k_macedon_adj;Macedonian;;;;;;;;;x
k_thrace;Thrace;;;;;;;;;x
k_thrace_adj;Thacian;;;;;;;;;x
d_janissaries;Janissaries;;;;;;;;;x
d_janissaries_adj;Janissarie;;;;;;;;;x
reform_syrian_fleet;Reform the Syrian Fleet;;;;;;;;;x
reform_syrian_fleet_desc;Restore the Syrian Fleet to its former glory.;;;;;;;;;x
reform_alexandrian_fleet;Reform the Alexandrian Fleet.;;;;;;;;;x
reform_alexandrian_fleet_desc;Restore the Alexandrian Fleet to its former glory.;;;;;;;;;x
form_imperial_paladins;Form the Imperial Paladins;;;;;;;;;x
form_imperial_paladins_desc;Our knights have proven their worth in combat, hacking through the enemies ranks with ease. They would make perfect bodyguards for the [Root.GetTitle].;;;;;;;;;x
reform_pushtigban;Reform the Pushtigban;;;;;;;;;x
reform_pushtigban_desc;The Pushtigban were originally cataphracts who guarded the imperial palace in Ctesiphon. With the recovery of the Persian Empire, you could reform them if you wish.;;;;;;;;;x
form_janissaries;Form the Janissaries;;;;;;;;;x
form_janissaries_desc;The slave soldiers of the Ghilman and Mamluks are famous for their loyalty. With Ottoman power in Anatolia secure, you could form your own bodyguard unit, the Janissaries.;;;;;;;;;x
form_ottoman_empire;Form the Ottoman Empire.;;;;;;;;;x
form_ottoman_empire_desc;Form the Ottoman Empire.;;;;;;;;;x
e_ottoman;Ottoman;;;;;;;;;x
e_ottoman_adj;Ottoman;;;;;;;;;x
form_francian_empire;Form the Empire of Francia;;;;;;;;;x
form_francian_empire_desc;Form the Empire of Francia.;;;;;;;;;x
job_spiritual_yazidi;Court Qewel;;;;;;;;;x
temple_count_yazidi;Qewel;;;;;;;;;x
temple_count_female_yazidi;Qewel;;;;;;;;;x
temple_county_of_yazidi;Theocracy of;;;;;;;;;x
temple_duke_yazidi;Faqir;;;;;;;;;x
temple_duke_female_yazidi;Faqras;;;;;;;;;x
temple_duchy_of_yazidi;Theocracy of;;;;;;;;;x
temple_king_yazidi;Sheikh;;;;;;;;;x
temple_king_female_yazidi;Sheikha;;;;;;;;;x
temple_kingdom_of_yazidi;Shiekdom of;;;;;;;;;x
temple_emperor_yazidi;Sheikh;;;;;;;;;x
temple_emperor_female_yazidi;Sheikha;;;;;;;;;x
temple_empire_of_yazidi;Shiekdom of;;;;;;;;;x
EVTNAMEPA.10258;The Offer;;;;;;;;;x
EVTDESCPA.10258;The ruler of Byzantium has demanded you give up your independence and submit to Imperial control. The contract states that if you accept the offer, you will be allowed to retain control of Epirus. The Byzantine army is large and well equipped, and the wealth of Constantinople allows it to recruit veteran mercenaries, so acceptance may be in your best interests. On the other hand, your prestige will take quite a hit if you submit to another ruler, and your vassals may see it as a betrayal. As the rightful [Root.GetTitle], this decision is yours.;;;;;;;;;x
EVTNAMEPA.10259;The Offer;;;;;;;;;x
EVTDESCPA.10259;The ruler of Byzantium has demanded you give up your independence and submit to Imperial control. The contract states that if you accept the offer, you will be allowed to retain control of Trebizond. The Byzantine army is large and well equipped, and the wealth of Constantinople allows it to recruit veteran mercenaries, so acceptance may be in your best interests. On the other hand, your prestige will take quite a hit if you submit to another ruler, and your vassals may see it as a betrayal. As the rightful [Root.GetTitle], this decision is yours.;;;;;;;;;x
weak_ruler;Weak Ruler;;;;;;;;;x
e_islam;Islamic Empire;;;;;;;;;x
make_damascus_capital;Make Damascus Capital;;;;;;;;;x
make_damascus_capital_desc;Move the capital to Damascus for better access to the Mediterranean.;;;;;;;;;x
damascus_capital;Damascus becomes the capital of the Sunni Caliphate once more.;;;;;;;;;x
form_mamluks;Form the Mamluks;;;;;;;;;x
form_mamluks_desc;The slave-soldiers of the Ghilman are effective, but too few to form the core of an army. You could form a new unit to serve as your armies elite reserve and the [Root.GetTitle]'s personal boydguard.;;;;;;;;;x
inactive_themes;Inactive Themes;;;;;;;;;x
active_themes;Active Themes;;;;;;;;;x
d_tagmata;Imperial Tagmata;;;;;;;;;x
d_tagmata2;Imperial Tagmata;;;;;;;;;x
d_auxillia;Imperial Auxillia;;;;;;;;;x
d_archon;Archontopoulai;;;;;;;;;x
d_archon2;Archontopoulai;;;;;;;;;x
d_nobiles;Legio Nobiles;;;;;;;;;x
reform_tagmata;Reform the Tagmata;;;;;;;;;x
reform_tagmata_desc;The Imperial Tagmata were established by Emperor Constantine V to counter the power of the Anatolian themes, and once served as the core of our army. You could reform them if you have the necessary funds.;;;;;;;;;x
reform_auxillia;Reform the Auxillia;;;;;;;;;x
reform_auxillia_desc;The Imperial Auxillia were established as the successors to the old tagmata after the rebirth of the empire, and once served as the core of our army. You could reform them if you have the necessary funds.;;;;;;;;;x
reform_archon;Reform the Archontopouloi;;;;;;;;;x
reform_archon_desc;The Archontopoulai was an elite unit of heavily armoured cataphracts that was created by Emperor Alexius I from among the orphans of dead officers. You could reform them if you have the necessary funds.;;;;;;;;;x
reform_nobiles;Reform the Nobiles;;;;;;;;;x
reform_nobiles_desc;The Legio Nobiles were the successors to the Archontopouloi, Byzantine cataphracts that were recruited from among the orphans of dead officers. You could reform them if you have the necessary funds.;;;;;;;;;x
reform_ravenna_exarchate;Reform the Exarchate of Ravenna;;;;;;;;;x
reform_ravenna_exarchate_desc;Reform the Exarchate of Ravenna;;;;;;;;;x
reform_carthage_exarchate;Reform the Exarchate of Carthage;;;;;;;;;x
reform_carthage_exarchate_desc;Reform the Exarchate of Carthage;;;;;;;;;x
form_cordoba_exarchate;Reform the Exarchate of Cordoba;;;;;;;;;x
form_cordoba_exarchate_desc;Form the Exarchate of Cordoba;;;;;;;;;x
raise_crown_authority;Raise Crown Authority;;;;;;;;;x
raise_crown_authority_desc;Implement the Low Crown Authority law.;;;;;;;;;x
raise_crown_authority2;Raise Crown Authority;;;;;;;;;x
raise_crown_authority2_desc;Implement the Medium Crown Authority law.;;;;;;;;;x
raise_crown_authority3;Raise Crown Authority;;;;;;;;;x
raise_crown_authority3_desc;Implement the High Crown Authority law.;;;;;;;;;x
raise_crown_authority4;Raise Crown Authority;;;;;;;;;x
raise_crown_authority4_desc;Implement the Max Crown Authority law.;;;;;;;;;x
implement_kingdom_viceroys;Implement Kingdom Viceroys;;;;;;;;;x
implement_kingdom_viceroys_desc;Implement the Kingdom Viceroys law.;;;;;;;;;x
implement_duchy_viceroys;Implement Duchy Viceroys;;;;;;;;;x
implement_duchy_viceroys_desc;Implement the Duchy Viceroys law.;;;;;;;;;x
implement_imperial_administration;Implement Imperial Administration;;;;;;;;;x
implement_imperial_administration_desc;Implement the Imperial Administration law.;;;;;;;;;x
implement_feudal_tax;Implement Feudal Tax;;;;;;;;;x
implement_feudal_tax_desc;Implement the Small Feudal Tax law.;;;;;;;;;x
enlarge_tagmata;Enlarge the Tagmata;;;;;;;;;x
enlarge_tagmata_desc;The Imperial Tagmata have served well as the core of our army, but they are far too small to be used aggressively in battle. You could create more if you have the necessary funds.;;;;;;;;;x
enlarge_archon;Enlarge the Archontopouloi;;;;;;;;;x
enlarge_archon_desc;The Archontopouloi have served well as the core of our army, but they are too few in number to be used aggressively in battle. You could recruit more if you have the necessary funds.;;;;;;;;;x
form_archon;Form the Archontopouloi;;;;;;;;;x
form_archon_desc;Historically, the Archontopoulai were an elite unit of cataphracts created by Emperor Alexius I from among the orphans of dead officers. You could form them if you have the necessary funds.;;;;;;;;;x
reform_tagmata2;Reform the Tagmata;;;;;;;;;x
reform_tagmata2_desc;The Imperial Tagmata were established by Constantine V to counter the power of the Anatolian themes, and once served as the core of our army. You could reform them if you have the necessary funds.;;;;;;;;;x
reform_archon2;Reform the Archontopouloi;;;;;;;;;x
reform_archon2_desc;The Archontopoulai was an elite unit of heavily armoured cataphracts that was created by Emperor Alexius I from among the orphans of dead officers. You could reform them if you have the necessary funds.;;;;;;;;;x
gallic;Gallic;;;;;;;;;x
EVTDESCPA.10277;The traditionally Frankish population of the province of [Root.GetName] has with time and foriegn trade become more and more similar to their Germanic cousins.;;;;;;;;;x
EVTDESCPA.10278;The traditionally Gallic population of the province of [Root.GetName] has with time and foriegn trade become less and less like their Latin and Iberian brothers.;;;;;;;;;x
EVTDESC_CM_6;Under Latin influence, the Iberian population in the province of [Root.GetName] have now adopted new speech and new customs, becoming Occitan in culture.
EVTDESC_CM_7;The Iberians in various regions are slowly developing unique local identities with distinctive speech and customs. The latest news is that the province of [Root.GetName] has become Castilian in culture.;;;;;;;;;x
EVTDESC_CM_8;The Iberians in various regions are slowly developing unique local identities with distinctive speech and customs. The latest news is that the province of [Root.GetName] has become Catalan in culture.;;;;;;;;;x
EVTDESC_CM_9;Through foreign trade and Latin influence new traditions are evolving among the Iberians. This is highly noticeable in the province of [Root.GetName], which is now Portuguese in culture.;;;;;;;;;x
visigothic;Iberian;;;;;;;;;x
vasconic;Vasconic;;;;;;;;;x
k_neustria;Neustria;;;;;;;;;x
k_neustria_adj;Neustrian;;;;;;;;;x
k_austrasia;Austrasia;;;;;;;;;x
k_austrasia_adj;Austrasian;;;;;;;;;x
dalmatian;Dalmatian;;;;;;;;;x
create_fraticelli_papacy_desc;If I am pious enough and control Rome, I can appoint a Fraticelli Pope to serve as the head of the faith in opposition to the vile Catholic Pope.;;;;;;;;;x
create_iconoclast_patriarchate_desc;If I am pious enough and control Constantinople, I can appoint an Iconoclast Ecumenical Patriarch to serve as the head of the faith in opposition to the vile Orthodox Patriarch.;;;;;;;;;x
create_paulician_patriarchate_desc;If I am pious enough and control Constantinople, I can appoint a Paulician Ecumenical Patriarch to serve as the head of the faith in opposition to the vile Orthodox Patriarch.;;;;;;;;;x
create_monothelite_patriarchate_desc;If I am pious enough and control Constantinople, I can appoint a Monothelite Ecumenical Patriarch to serve as the head of the faith in opposition to the vile Orthodox Patriarch.;;;;;;;;;x
EVTDESCPA.10279;The Lombards of Benevento have declared independence from their rightful liege. You could attempt to reconquer the area if you wish, but it might be best to just ignore the tratiors. Their lands are too poor and rocky to bother with.;;;;;;;;;x
d_balaton;Balaton;;;;;;;;;x
d_balaton_adj;Balaton;;;;;;;;;x 
LEADER_APP_NEEDS_LAW;You cannot appoint army leaders if you have a feudal administration.;;;;;;;;;x 
RETTYPE_CUL_ROMAN2;Clibanarii;;;;;;;;;x
RETTYPE_CUL_BYZ2;Skoutatoi;;;;;;;;;x
RETTYPE_CUL_WEUR;Footmen;;;;;;;;;x
ca_culture_group_byzantine_1;Skoutatoi Training Ground;;;;;;;;;x
ca_culture_group_byzantine_2;Skoutatoi Training Ground;;;;;;;;;x
ca_culture_group_byzantine_3;Skoutatoi Training Ground;;;;;;;;;x
ca_culture_group_byzantine_4;Skoutatoi Training Ground;;;;;;;;;x
ca_culture_group_byzantine_1_desc;Skoutatoi units include heavy infantry and pikemen. They are well equipped shock troops which can deal heavy damage.;;;;;;;;;x
ca_culture_italian_1_desc;These tranning grounds are used to equip pikemen. Focused mainly on the defense, pikemen are excellent against all types of cavalry.;;;;;;;;;x
d_petra;Petra;;;;;;;;;x
d_petra_adj;Petran;;;;;;;;;x
